"Nom","Prenom","Poste","Photo","Equipe","Selection","Nationalite","Championnat"
"Ducksh","Marvin","BU","http://2015.sofifa.org/15/players/60/197031.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Hunemeier","Uwe","DC","http://2015.sofifa.org/15/players/60/157703.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Lopez","Rafael","DC","http://2015.sofifa.org/15/players/60/171067.png","SC Paderborn 07",,"Espagne","Bundesliga"
"Ouali","Idir","MG","http://2015.sofifa.org/15/players/60/184927.png","SC Paderborn 07",,"France","Bundesliga"
"Bakalorz","Marvin","MDC","http://2015.sofifa.org/15/players/60/203979.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Amedick","Martin","DC","http://2015.sofifa.org/15/players/60/52998.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Stoppelkamp","Moritz","MDR","http://2015.sofifa.org/15/players/60/157528.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Vrancic","Mario","MC","http://2015.sofifa.org/15/players/60/177896.png","SC Paderborn 07",,"Bosnie-Herzegovine","Bundesliga"
"Bruckner","Daniel","DG","http://2015.sofifa.org/15/players/60/158132.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Saglik","Mahir","BU","http://2015.sofifa.org/15/players/60/122040.png","SC Paderborn 07",,"Turquie","Bundesliga"
"Wemmer","Jens","DD","http://2015.sofifa.org/15/players/60/191259.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Kruse","Lukas","G","http://2015.sofifa.org/15/players/60/121988.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Strohdiek","Christian","DC","http://2015.sofifa.org/15/players/60/183640.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Rupp","Lukas","MDR","http://2015.sofifa.org/15/players/60/200469.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Kutschke","Stefan","BU","http://2015.sofifa.org/15/players/60/216377.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Hartherz","Florian","DG","http://2015.sofifa.org/15/players/60/202512.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Bertels","Thomas","DG","http://2015.sofifa.org/15/players/60/203823.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Ziegler","Patrick","DC","http://2015.sofifa.org/15/players/60/210280.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Pepic","Mirnes","MDC","http://2015.sofifa.org/15/players/60/219449.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Luck","Daniel","G","http://2015.sofifa.org/15/players/60/212227.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Burchet","Nico","G","http://2015.sofifa.org/15/players/60/191253.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Koc","Suleyman","MDR","http://2015.sofifa.org/15/players/60/211815.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Welker","Tim","DC","http://2015.sofifa.org/15/players/60/211815.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Vucinovic","Marc","MDR","http://2015.sofifa.org/15/players/60/216386.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Heinloth","Michael","DD","http://2015.sofifa.org/15/players/60/219448.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Maier","Viktor","BU","http://2015.sofifa.org/15/players/60/223884.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Nubel","Alexander","G","http://2015.sofifa.org/15/players/60/223885.png","SC Paderborn 07",,"Allemagne","Bundesliga"
"Parker","Shawn","BU","http://2015.sofifa.org/15/players/60/204427.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Verhaegh","Paul","DD","http://2015.sofifa.org/15/players/60/148839.png","FC Augsbourg","Pays-Bas","Pays-Bas","Bundesliga"
"Hong","Jeong Ho","DC","http://2015.sofifa.org/15/players/60/200588.png","FC Augsbourg",,"Coree du Sud","Bundesliga"
"Esswein","Alexander","MG","http://2015.sofifa.org/15/players/60/189272.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Matavz","Tim","BU","http://2015.sofifa.org/15/players/60/181780.png","FC Augsbourg","Slovenie","Slovenie","Bundesliga"
"Durdic","Nikola","BU","http://2015.sofifa.org/15/players/60/198611.png","FC Augsbourg",,"Serbie","Bundesliga"
"Baba","Abdul","DG","http://2015.sofifa.org/15/players/60/209620.png","FC Augsbourg",,"Ghana","Bundesliga"
"Altintop","Halil","MOC","http://2015.sofifa.org/15/players/60/107651.png","FC Augsbourg",,"Turquie","Bundesliga"
"Bobadilla","Raul","BU","http://2015.sofifa.org/15/players/60/183249.png","FC Augsbourg",,"Argentine","Bundesliga"
"Manninger","Alexander","G","http://2015.sofifa.org/15/players/60/6895.png","FC Augsbourg",,"Autriche","Bundesliga"
"Klavan","Ragnar","DC","http://2015.sofifa.org/15/players/60/140620.png","FC Augsbourg",,"Estonie","Bundesliga"
"Hitz","Marwin","G","http://2015.sofifa.org/15/players/60/190243.png","FC Augsbourg","Suisse","Suisse","Bundesliga"
"Caiuby",,"MG","http://2015.sofifa.org/15/players/60/189196.png","FC Augsbourg",,"Bresil","Bundesliga"
"Baier","Daniel","MDC","http://2015.sofifa.org/15/players/60/137351.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Feulner","Markus","MC","http://2015.sofifa.org/15/players/60/102356.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Callsen-Bracker","Jan-Ingwer","DC","http://2015.sofifa.org/15/players/60/137449.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Kohr","Dominik","MDC","http://2015.sofifa.org/15/players/60/212212.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Moravek","Jan","MC","http://2015.sofifa.org/15/players/60/183220.png","FC Augsbourg",,"Republique Tcheque","Bundesliga"
"Werner","Tobias","MG","http://2015.sofifa.org/15/players/60/177100.png","FC Augsbourg",,"Allemagne","Bundesliga"
"de Jong","Marcel","DG","http://2015.sofifa.org/15/players/60/164581.png","FC Augsbourg",,"Canada","Bundesliga"
"Gelios","Ioannis","G","http://2015.sofifa.org/15/players/60/204334.png","FC Augsbourg",,"Grece","Bundesliga"
"Ekin","Arif","MG","http://2015.sofifa.org/15/players/60/216278.png","FC Augsbourg",,"Turquie","Bundesliga"
"Molders","Sascha","BU","http://2015.sofifa.org/15/players/60/183712.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Reinhardt","Dominik","DD","http://2015.sofifa.org/15/players/60/137261.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Philp","Ronny","DD","http://2015.sofifa.org/15/players/60/208959.png","FC Augsbourg",,"Roumanie","Bundesliga"
"Uhde","Maik","DC","http://2015.sofifa.org/15/players/60/216274.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Thommy","Erik","MG","http://2015.sofifa.org/15/players/60/221797.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Framberger","Raphael","DD","http://2015.sofifa.org/15/players/60/216282.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Reinthaler","Max","MC",,"FC Augsbourg",,"Italie","Bundesliga"
"Schuster","Marco","MDC","http://2015.sofifa.org/15/players/60/223680.png","FC Augsbourg",,"Allemagne","Bundesliga"
"Rieder","Tim","DC","http://2015.sofifa.org/15/players/60/223679.png","FC Augsbourg",,"Allemagne","Bundesliga"
